RowNumber,CustomerId,Exited
1664,15663441,1
1665,15791991,0
1666,15775082,0
1667,15579706,1
1668,15718247,0
1669,15755722,0
1670,15582259,0
1671,15716994,1
1672,15586880,0
1673,15713854,0
1674,15780835,0
1675,15675896,1
1676,15658459,0
1677,15658057,1
1678,15801767,0
1679,15569178,0
1680,15731478,0
1681,15811236,0
1682,15746749,0
1683,15662758,0
1684,15709387,0
1685,15572093,0
1686,15713826,1
1687,15570205,0
1688,15589348,0
1689,15804610,0
1690,15700854,1
1691,15758836,0
1692,15772933,0
1693,15809006,0
1694,15689612,0
1695,15744614,0
1696,15704250,0
1697,15700255,0
1698,15669410,0
1699,15807595,0
1700,15664523,0
1701,15642833,0
1702,15605279,1
1703,15713644,0
1704,15750466,0
1705,15739054,0
1706,15612771,0
1707,15788483,0
1708,15732832,0
1709,15772892,0
1710,15713843,0
1711,15567993,0
1712,15617603,0
1713,15744983,0
1714,15630419,0
1715,15738828,0
1716,15778025,0
1717,15799479,0
1718,15684269,1
1719,15762745,0
1720,15746970,0
1721,15725024,0
1722,15592116,0
1723,15624391,0
1724,15567422,0
1725,15612627,0
1726,15574879,0
1727,15745107,0
1728,15734491,0
1729,15675320,0
1730,15643824,0
1731,15643438,0
1732,15721730,0
1733,15680727,0
1734,15752508,0
1735,15808846,0
1736,15727251,0
1737,15663489,0
1738,15683677,0
1739,15596414,0
1740,15730639,0
1741,15672132,0
1742,15742638,0
1743,15578603,1
1744,15726088,0
1745,15682533,0
1746,15772995,0
1747,15765694,1
1748,15659486,0
1749,15568963,1
1750,15703820,1
1751,15569410,0
1752,15632256,0
1753,15724466,0
1754,15777639,0
1755,15802501,0
1756,15778410,1
1757,15670702,0
1758,15704763,1
1759,15645544,0
1760,15757646,0
1761,15701121,1
1762,15796313,1
1763,15815660,0
1764,15602844,0
1765,15636238,0
1766,15770101,0
1767,15645543,0
1768,15596397,0
1769,15770525,0
1770,15684267,0
1771,15689980,1
1772,15633260,0
1773,15756471,0
1774,15721303,0
1775,15802256,0
1776,15725664,0
1777,15674851,0
1778,15701946,0
1779,15748947,0
1780,15673342,0
1781,15601008,0
1782,15771636,0
1783,15642002,1
1784,15693381,0
1785,15607691,0
1786,15589380,0
1787,15603846,1
1788,15753549,1
1789,15725355,0
1790,15773017,0
1791,15625641,0
1792,15776467,0
1793,15746451,0
1794,15777922,0
1795,15606841,0
1796,15757648,0
1797,15677173,0
1798,15764170,1
1799,15610446,1
1800,15612776,0
1801,15794122,0
1802,15774931,0
1803,15779247,0
1804,15707078,0
1805,15605263,0
1806,15607381,0
1807,15683471,0
1808,15605037,1
1809,15576085,0
1810,15770435,0
1811,15592994,0
1812,15624068,0
1813,15595221,0
1814,15637131,0
1815,15613471,0
1816,15583499,0
1817,15752816,0
1818,15804075,0
1819,15800517,0
1820,15712319,0
1821,15797389,0
1822,15621432,0
1823,15779390,0
1824,15711219,1
1825,15770498,0
1826,15678727,1
1827,15573893,0
1828,15740104,1
1829,15792649,0
1830,15605275,1
1831,15572467,0
1832,15738219,0
1833,15600710,0
1834,15804394,1
1835,15694188,0
1836,15583718,0
1837,15802478,0
1838,15619343,1
1839,15758813,1
1840,15761374,0
1841,15569209,0
1842,15788539,0
1843,15747222,0
1844,15769346,0
1845,15699634,0
1846,15589076,1
1847,15812338,0
1848,15758845,1
1849,15685844,0
1850,15583090,0
1851,15587581,0
1852,15633640,0
1853,15573741,0
1854,15633574,0
1855,15711455,1
1856,15570601,1
1857,15690925,1
1858,15709338,0
1859,15780746,0
1860,15681956,0
1861,15778190,0
1862,15786852,0
1863,15726494,1
1864,15641183,0
1865,15805312,0
1866,15636572,0
1867,15632575,0
1868,15740164,0
1869,15574947,0
1870,15597909,0
1871,15782574,0
1872,15734999,0
1873,15706593,0
1874,15766686,0
1875,15590268,0
1876,15763055,0
1877,15664754,1
1878,15643630,1
1879,15641043,0
1880,15768095,0
1881,15811314,0
1882,15669922,0
1883,15707114,0
1884,15670602,0
1885,15713479,0
1886,15663830,0
1887,15566958,0
1888,15680918,0
1889,15663921,0
1890,15716324,0
1891,15796969,0
1892,15574783,0
1893,15773487,0
1894,15802486,0
1895,15783398,0
1896,15649418,0
1897,15604588,0
1898,15735428,0
1899,15629078,1
1900,15806880,0
1901,15754999,0
1902,15781034,0
1903,15622017,0
1904,15705885,0
1905,15677382,0
1906,15566843,0
1907,15608387,0
1908,15810786,0
1909,15626983,0
1910,15773605,0
1911,15811261,0
1912,15590606,0
1913,15576644,1
1914,15750264,0
1915,15741554,0
1916,15769051,0
1917,15812198,1
1918,15699772,1
1919,15744105,0
1920,15739858,1
1921,15723720,0
1922,15638355,1
1923,15805637,1
1924,15629575,1
1925,15586243,0
1926,15757931,0
1927,15716023,0
1928,15647782,0
1929,15716609,1
1930,15623791,0
1931,15627262,0
1932,15652693,1
1933,15586993,0
1934,15815560,0
1935,15584930,0
1936,15799031,0
1937,15810457,0
1938,15697879,0
1939,15594902,0
1940,15799710,0
1941,15659651,1
1942,15645956,0
1943,15651713,0
1944,15737265,0
1945,15687310,0
1946,15607347,1
1947,15698321,0
1948,15657812,0
1949,15569187,0
1950,15681562,0
1951,15615456,1
1952,15589793,1
1953,15781884,0
1954,15675190,0
1955,15600734,0
1956,15779176,1
1957,15605286,1
1958,15674922,1
1959,15737506,0
1960,15780514,0
1961,15623647,0
1962,15668472,0
1963,15692416,1
1964,15771139,0
1965,15738318,1
1966,15772243,1
1967,15638463,0
1968,15598088,0
1969,15693468,0
1970,15671930,0
1971,15762268,0
1972,15780954,0
1973,15700174,0
1974,15635728,0
1975,15679283,0
1976,15591386,0
1977,15694192,0
1978,15585901,1
1979,15792329,0
1980,15635597,0
1981,15775880,0
1982,15630913,0
1983,15756680,0
1984,15587913,0
1985,15737605,0
1986,15627876,1
1987,15772601,0
1988,15758606,1
1989,15657107,1
1990,15622454,0
1991,15775803,0
1992,15570859,0
1993,15748381,0
1994,15787189,1
1995,15666055,1
1996,15617648,0
1997,15755678,1
1998,15624781,0
1999,15779497,0
2000,15567399,0
2001,15613656,0
2002,15734311,0
2003,15657214,0
2004,15799350,0
2005,15729970,0
2006,15725835,1
2007,15745543,0
2008,15727384,1
2009,15666916,0
2010,15732917,1
2011,15612050,0
2012,15726267,0
2013,15780124,0
2014,15742238,0
2015,15679024,0
2016,15715297,0
2017,15633612,0
2018,15602929,0
2019,15696703,0
2020,15756668,0
2021,15565779,0
2022,15795519,0
2023,15761477,0
2024,15731890,0
2025,15633043,1
2026,15752953,0
2027,15603088,0
2028,15606613,1
2029,15635939,0
2030,15666043,0
2031,15746190,0
2032,15591357,0
2033,15658716,1
2034,15679909,0
2035,15634262,0
2036,15799825,0
2037,15756875,0
2038,15678146,1
2039,15710743,1
2040,15595831,0
2041,15626684,0
2042,15709846,0
2043,15635459,0
2044,15642544,0
2045,15566494,0
2046,15655238,0
2047,15733429,0
2048,15814536,0
2049,15771702,0
2050,15723008,1
2051,15797160,1
2052,15792222,0
2053,15644765,0
2054,15610686,1
2055,15730868,0
2056,15705991,0
2057,15577078,1
2058,15679550,0
2059,15787655,0
2060,15668081,0
2061,15747980,0
2062,15710295,0
2063,15724443,0
2064,15571305,1
2065,15569503,0
2066,15581840,0
2067,15772262,0
2068,15767794,0
2069,15629338,1
2070,15790379,0
2071,15750684,1
2072,15697214,0
2073,15711015,0
2074,15573309,0
2075,15805303,1
2076,15741385,0
2077,15780254,1
2078,15744843,0
2079,15815626,1
2080,15784736,0
2081,15813412,1
2082,15809143,0
2083,15617617,0
2084,15779738,0
2085,15668669,1
2086,15687477,0
2087,15578908,0
2088,15687658,1
2089,15615020,0
2090,15608886,0
2091,15602551,0
2092,15672945,0
2093,15757408,1
2094,15806132,0
2095,15813022,0
2096,15673578,0
2097,15757916,0
2098,15689168,0
2099,15769216,1
2100,15593295,0
2101,15804814,0
2102,15778934,0
2103,15802351,0
2104,15630241,0
2105,15719561,0
2106,15615096,0
2107,15659931,1
2108,15714586,0
2109,15634949,0
2110,15589224,0
2111,15795990,1
2112,15603216,0
2113,15631201,0
2114,15686255,0
2115,15746594,0
2116,15718893,1
2117,15671609,0
2118,15652540,0
2119,15774857,1
2120,15791836,0
2121,15651554,1
2122,15583576,0
2123,15732740,0
2124,15723320,0
2125,15603851,1
2126,15777923,0
2127,15735719,0
2128,15703482,0
2129,15605835,0
2130,15664881,0
2131,15757568,0
2132,15792660,0
2133,15599722,1
2134,15726354,0
2135,15610355,0
2136,15704284,1
2137,15621893,0
2138,15588219,0
2139,15688619,0
2140,15765518,1
2141,15616931,0
2142,15758372,1
2143,15782591,0
2144,15612109,0
2145,15613712,0
2146,15639322,0
2147,15594349,0
2148,15574167,0
2149,15811842,0
2150,15648794,1
2151,15771211,0
2152,15588614,1
2153,15630698,1
2154,15694200,1
2155,15721426,1
2156,15725997,0
2157,15762138,0
2158,15750649,0
2159,15685706,0
2160,15641835,0
2161,15586821,0
2162,15569678,0
2163,15793842,0
2164,15667554,0
2165,15794479,0
2166,15585041,0
2167,15780650,0
2168,15780846,0
2169,15805260,1
2170,15621629,0
2171,15662151,0
2172,15747174,0
2173,15651585,0
2174,15649738,0
2175,15633108,0
2176,15769254,0
2177,15704746,0
2178,15637644,0
2179,15609562,0
2180,15787459,0
2181,15762902,0
2182,15738605,1
2183,15724889,0
2184,15730735,0
2185,15689147,0
2186,15730397,0
2187,15762169,1
2188,15589320,0
2189,15799211,0
2190,15798310,0
2191,15609998,1
2192,15583548,1
2193,15761763,0
2194,15764409,0
2195,15710161,0
2196,15735246,1
2197,15791700,1
2198,15670753,0
2199,15573876,0
2200,15770174,0
2201,15641114,0
2202,15682435,0
2203,15751788,0
2204,15672598,0
2205,15762803,0
2206,15812982,0
2207,15597901,0
2208,15731507,0
2209,15809826,1
2210,15764237,0
2211,15769917,0
2212,15641850,0
2213,15770974,0
2214,15803749,1
2215,15684999,0
2216,15770225,0
2217,15627484,0
2218,15610337,0
2219,15752488,0
2220,15610056,0
2221,15806049,0
2222,15736069,1
2223,15763662,0
2224,15615575,0
2225,15691723,0
2226,15774098,0
2227,15750808,0
2228,15744368,0
2229,15610594,0
2230,15756125,0
2231,15623277,0
2232,15795954,0
2233,15671969,0
2234,15791268,0
2235,15713655,1
2236,15633930,1
2237,15712849,1
2238,15639077,1
2239,15808784,0
2240,15648577,1
2241,15670345,0
2242,15633112,1
2243,15714397,0
2244,15780038,1
2245,15756305,0
2246,15578799,1
2247,15800326,0
2248,15785485,0
2249,15783958,0
2250,15727546,0
2251,15739576,0
2252,15631333,0
2253,15604782,0
2254,15589643,0
2255,15585533,0
2256,15681506,0
2257,15630551,0
2258,15698349,0
2259,15776631,0
2260,15762216,0
2261,15623927,0
2262,15681402,0
2263,15586264,1
2264,15594685,0
2265,15812945,0
2266,15734628,0
2267,15629323,1
2268,15666823,0
2269,15777553,1
2270,15613097,0
2271,15622217,1
2272,15703588,0
2273,15570835,1
2274,15679299,0
2275,15808044,1
2276,15579208,0
2277,15684951,1
2278,15667620,0
2279,15582960,0
2280,15590730,0
2281,15763747,0
2282,15778320,0
2283,15642787,0
2284,15624633,0
2285,15766765,0
2286,15783615,1
2287,15640161,0
2288,15619889,0
2289,15579166,0
2290,15789097,1
2291,15674880,0
2292,15778157,0
2293,15779064,0
2294,15801265,1
2295,15589204,0
2296,15664543,1
2297,15582714,1
2298,15797595,0
2299,15614034,0
2300,15763171,0
2301,15647266,0
2302,15757577,0
2303,15736656,0
2304,15635078,0
2305,15680141,0
2306,15576945,0
2307,15602034,0
2308,15732020,0
2309,15611029,0
2310,15621210,1
2311,15569222,0
2312,15664639,0
2313,15724223,1
2314,15644621,0
2315,15756056,0
2316,15700353,0
2317,15624388,1
2318,15627212,0
2319,15648005,0
2320,15681446,0
2321,15775888,0
2322,15749019,0
2323,15709928,0
2324,15784676,0
2325,15748116,0
2326,15612193,0
2327,15762984,0
2328,15613713,0
2329,15664204,0
2330,15639415,0
2331,15806332,0
2332,15614929,0
2333,15695492,0
2334,15635972,0
2335,15616380,0
2336,15581440,1
2337,15654390,1
2338,15660688,0
2339,15806307,0
2340,15647975,0
2341,15595728,1
2342,15735388,0
2343,15788535,0
2344,15765902,0
2345,15642345,1
2346,15641250,0
2347,15706163,1
2348,15746708,1
2349,15775203,0
2350,15787907,1
2351,15646764,1
2352,15678284,1
2353,15726791,1
2354,15813144,0
2355,15669342,0
2356,15710366,1
2357,15614934,0
2358,15588701,0
2359,15665438,0
2360,15644896,0
2361,15670205,0
2362,15635776,0
2363,15791053,1
2364,15644005,0
2365,15796343,0
2366,15751057,0
2367,15623430,0
2368,15682600,1
2369,15769312,0
2370,15708212,1
2371,15650258,0
2372,15604345,0
2373,15578297,1
2374,15671789,0
2375,15726186,0
2376,15764618,0
2377,15730738,0
2378,15637650,0
2379,15606267,0
2380,15625904,0
2381,15654463,0
2382,15774151,1
2383,15693259,0
2384,15642468,0
2385,15758531,0
2386,15728352,0
2387,15637240,0
2388,15595588,0
2389,15778395,1
2390,15711825,0
2391,15599251,0
2392,15570004,0
2393,15656912,0
2394,15657342,1
2395,15716284,0
2396,15672374,1
2397,15732476,0
2398,15747724,0
2399,15633877,0
2400,15672516,0
2401,15607827,0
2402,15751336,0
2403,15646539,0
2404,15756901,0
2405,15809286,1
2406,15759021,0
2407,15725039,0
2408,15579130,1
2409,15754112,0
2410,15735522,0
2411,15613326,0
2412,15739502,0
2413,15670914,0
2414,15604073,0
2415,15806027,1
2416,15574886,0
2417,15707120,0
2418,15800845,0
2419,15603914,1
2420,15722765,0
2421,15783305,0
2422,15574842,0
2423,15607837,0
2424,15714877,0
2425,15782941,0
2426,15630167,0
2427,15759038,0
2428,15661821,1
2429,15728006,0
2430,15712176,0
2431,15689351,1
2432,15782247,1
2433,15769064,1
2434,15718153,0
2435,15613189,1
2436,15661734,0
2437,15592645,0
2438,15768387,0
2439,15792525,1
2440,15586976,1
2441,15790659,0
2442,15691446,0
2443,15772632,0
2444,15706587,0
2445,15572461,0
2446,15654409,0
2447,15568025,0
2448,15715769,0
2449,15667458,0
2450,15567980,1
2451,15679294,0
2452,15606507,0
2453,15578825,0
2454,15619935,0
2455,15636089,1
2456,15727490,1
2457,15591766,0
2458,15641629,0
2459,15813303,0
2460,15756920,1
2461,15726403,1
2462,15592765,0
2463,15704442,1
2464,15641136,0
2465,15725818,0
2466,15612071,0
2467,15719809,0
2468,15716518,0
2469,15742210,0
2470,15630617,1
2471,15720838,0
2472,15595537,0
2473,15623196,0
2474,15679249,1
2475,15693199,1
2476,15661219,0
2477,15617136,0
2478,15760294,1
2479,15652808,0
2480,15657139,0
2481,15803790,0
2482,15764105,0
2483,15672610,0
2484,15766896,0
2485,15587735,0
2486,15659501,0
2487,15745001,0
2488,15651140,0
2489,15571148,0
2490,15776824,0
2491,15633141,0
2492,15764174,0
2493,15778155,1
2494,15715920,0
2495,15671917,0
2496,15666548,1
2497,15625623,0
2498,15748123,0
2499,15648735,0
2500,15634974,1
2501,15713378,0
2502,15753370,0
2503,15782659,0
2504,15583364,0
2505,15625942,0
2506,15720284,0
2507,15679642,0
2508,15628007,0
2509,15661974,0
2510,15689341,1
2511,15607993,0
2512,15693267,0
2513,15769522,0
2514,15755825,0
2515,15598175,0
2516,15744327,1
2517,15798666,0
2518,15577064,0
2519,15759436,1
2520,15690231,0
2521,15751561,1
2522,15739068,0
2523,15758056,0
2524,15742269,0
2525,15726490,1
2526,15738411,0
2527,15727919,0
2528,15709396,0
2529,15654106,0
2530,15621653,0
2531,15598086,1
2532,15752300,0
2533,15658693,0
2534,15631838,0
2535,15803804,0
2536,15578809,1
2537,15752026,1
2538,15723706,0
2539,15752838,0
2540,15569571,1
2541,15769703,1
2542,15679770,1
2543,15791102,1
2544,15655192,0
2545,15709487,0
2546,15687130,0
2547,15755178,1
2548,15634772,0
2549,15617197,1
2550,15631240,1
2551,15784301,0
2552,15631310,0
2553,15756560,0
2554,15732270,1
2555,15739357,0
2556,15771540,0
2557,15567486,0
2558,15714634,0
2559,15727021,0
2560,15650670,0
2561,15711834,1
2562,15729763,0
2563,15646566,0
2564,15645463,0
2565,15672144,1
2566,15596088,0
2567,15614878,0
2568,15635240,0
2569,15775905,1
2570,15700657,0
2571,15611905,0
2572,15652527,0
2573,15785865,0
2574,15645942,0
2575,15688691,1
2576,15592736,1
2577,15673529,0
2578,15724145,0
2579,15704629,0
2580,15597896,1
2581,15731790,1
2582,15634719,0
2583,15703205,0
2584,15567333,0
2585,15754537,0
2586,15612030,0
2587,15573242,0
2588,15601892,0
2589,15663885,0
2590,15701096,0
2591,15710450,0
2592,15790846,0
2593,15658956,0
2594,15755223,0
2595,15787318,1
2596,15737310,0
2597,15763665,0
2598,15668818,0
2599,15765812,0
2600,15704844,0
2601,15744582,1
2602,15616700,0
2603,15683521,0
2604,15583049,0
2605,15643752,0
2606,15620398,0
2607,15715707,0
2608,15814209,0
2609,15733768,0
2610,15755242,0
2611,15729412,0
2612,15746564,0
2613,15588446,0
2614,15665221,0
2615,15640846,1
2616,15700209,0
2617,15658360,0
2618,15602735,1
2619,15724834,0
2620,15800062,1
2621,15685300,0
2622,15760102,0
2623,15787026,0
2624,15653696,0
2625,15788946,0
2626,15600724,0
2627,15574324,0
2628,15707144,0
2629,15775891,1
2630,15711789,1
2631,15600879,0
2632,15681196,0
2633,15716000,0
2634,15766776,0
2635,15680278,1
2636,15688637,0
2637,15591179,0
2638,15677435,0
2639,15698619,0
2640,15581036,1
2641,15622117,0
2642,15599301,0
2643,15581548,0
2644,15586870,0
2645,15735263,0
2646,15765322,0
2647,15582944,0
2648,15687162,1
2649,15644962,0
2650,15612615,0
2651,15813439,0
2652,15604544,0
2653,15761348,0
2654,15785078,0
2655,15759874,1
2656,15643658,0
2657,15713267,0
2658,15737782,0
2659,15815490,1
2660,15679410,1
2661,15756241,0
2662,15688409,1
2663,15742272,1
2664,15717898,0
2665,15769582,0
2666,15635660,1
2667,15576723,0
2668,15591577,0
2669,15582325,1
2670,15693947,0
2671,15760446,1
2672,15611105,0
2673,15630920,0
2674,15574910,0
2675,15756472,0
2676,15682890,0
2677,15641994,1
2678,15733297,0
2679,15767793,0
2680,15725698,0
2681,15813532,0
2682,15576760,0
2683,15732102,0
2684,15739046,0
2685,15631927,0
2686,15672115,0
2687,15618765,0
2688,15679148,0
2689,15728474,0
2690,15636999,1
2691,15754261,0
2692,15629150,0
2693,15736274,0
2694,15627697,0
2695,15721585,0
2696,15639946,1
2697,15792176,0
2698,15699450,0
2699,15729954,1
2700,15600103,0
2701,15786200,0
2702,15797010,0
2703,15670172,0
2704,15627352,1
2705,15622494,0
2706,15585835,0
2707,15595071,0
2708,15628203,0
2709,15667190,0
2710,15780212,0
2711,15766869,0
2712,15775741,0
2713,15628170,0
2714,15701318,0
2715,15710928,0
2716,15682547,0
2717,15631170,0
2718,15648702,0
2719,15783444,0
2720,15809178,1
2721,15806688,1
2722,15576824,1
2723,15675422,0
2724,15681550,0
2725,15812628,0
2726,15597951,0
2727,15807045,0
2728,15581748,0
2729,15770420,0
2730,15608230,0
2731,15730339,0
2732,15712584,0
2733,15592816,1
2734,15641480,0
2735,15708505,0
2736,15791131,0
2737,15618225,0
2738,15644724,0
2739,15662098,1
2740,15723894,0
2741,15787699,0
2742,15687738,0
2743,15576126,0
2744,15658889,1
2745,15667046,0
2746,15669957,0
2747,15655794,0
2748,15599829,0
2749,15753332,1
2750,15671124,0
2751,15767474,1
2752,15720671,0
2753,15626787,1
2754,15774491,0
2755,15579647,0
2756,15625522,0
2757,15765806,0
2758,15566708,1
2759,15668347,0
2760,15575214,0
2761,15591123,0
2762,15573280,0
2763,15589018,0
2764,15654495,0
2765,15597265,0
2766,15733876,0
2767,15677217,0
2768,15747265,0
2769,15713379,0
2770,15730433,1
2771,15693347,0
2772,15715465,0
2773,15680736,0
2774,15610765,0
2775,15650034,0
2776,15782468,1
2777,15685109,0
2778,15776233,1
2779,15761141,0
2780,15781702,0
2781,15790235,0
2782,15641416,1
2783,15775234,0
2784,15659475,0
2785,15642202,0
2786,15771417,1
2787,15585100,1
2788,15700487,1
2789,15726589,0
2790,15747503,1
2791,15595883,0
2792,15663826,0
2793,15742820,0
2794,15624793,0
2795,15597930,1
2796,15665110,0
2797,15770719,0
2798,15731327,0
2799,15576044,0
2800,15775662,0
2801,15646817,0
2802,15596060,0
2803,15723299,1
2804,15636982,0
2805,15751175,0
2806,15618936,1
2807,15787529,1
2808,15780128,0
2809,15615991,0
2810,15757001,0
2811,15595388,0
2812,15699550,0
2813,15581620,0
2814,15600934,1
2815,15738672,0
2816,15721307,0
2817,15619280,0
2818,15768244,0
2819,15806837,0
2820,15643496,0
2821,15813916,0
2822,15626385,0
2823,15603582,0
2824,15764351,0
2825,15667938,0
2826,15576360,0
2827,15628813,0
2828,15584190,0
2829,15716449,0
2830,15759913,0
2831,15701555,0
2832,15758482,0
2833,15758171,0
2834,15680346,0
2835,15649124,0
2836,15812917,0
2837,15768455,0
2838,15703059,0
2839,15646196,0
2840,15585451,0
2841,15714057,0
2842,15748473,0
2843,15785782,1
2844,15693233,0
2845,15757521,0
2846,15812513,1
2847,15674950,0
2848,15678572,1
2849,15713608,0
2850,15579262,0
2851,15610426,0
2852,15776454,1
2853,15771483,0
2854,15648489,1
2855,15646609,0
2856,15693203,0
2857,15813067,1
2858,15769829,0
2859,15662434,0
2860,15773503,0
2861,15705890,0
2862,15711398,0
2863,15752375,0
2864,15659175,0
2865,15597033,0
2866,15590228,0
2867,15631848,0
2868,15654211,0
2869,15707968,1
2870,15594084,0
2871,15651093,0
2872,15798824,0
2873,15671591,1
2874,15707189,0
2875,15733581,0
2876,15641640,0
2877,15585284,0
2878,15617866,0
2879,15667751,0
2880,15669411,1
2881,15789425,1
2882,15570943,0
2883,15685829,0
2884,15721917,0
2885,15776047,0
2886,15716024,0
2887,15675328,0
2888,15604314,0
2889,15658339,0
2890,15630402,0
2891,15689616,0
2892,15774224,0
2893,15701291,0
2894,15719606,0
2895,15644119,0
2896,15646859,0
2897,15606836,0
2898,15664150,0
2899,15624510,1
2900,15810944,0
2901,15668575,1
2902,15603246,0
2903,15804002,0
2904,15728773,0
2905,15598044,0
2906,15694829,0
2907,15600575,0
2908,15727311,0
2909,15570769,0
2910,15606274,0
2911,15746139,0
2912,15704987,0
2913,15628972,1
2914,15697686,0
2915,15733883,0
2916,15617482,1
2917,15704583,1
2918,15621083,1
2919,15649487,1
2920,15736760,0
2921,15714658,0
2922,15599081,0
2923,15705113,0
2924,15631159,0
2925,15792818,0
2926,15633531,0
2927,15744529,0
2928,15669656,0
2929,15581198,1
2930,15729054,0
2931,15573452,0
2932,15776733,0
2933,15724858,1
2934,15713144,0
2935,15690188,1
2936,15689425,0
2937,15671766,0
2938,15782806,0
2939,15764419,0
2940,15591915,1
2941,15772798,0
2942,15792008,0
2943,15715541,0
2944,15639277,0
2945,15798850,0
2946,15776348,1
2947,15727696,0
2948,15793813,0
2949,15694395,0
2950,15764195,0
2951,15744919,0
2952,15671655,1
2953,15654901,0
2954,15649136,0
2955,15775562,0
2956,15807481,0
2957,15642885,0
2958,15789109,1
2959,15814004,0
2960,15673619,0
2961,15595135,0
2962,15583681,0
2963,15605000,1
2964,15718071,0
2965,15679760,0
2966,15654574,0
2967,15577178,1
2968,15595324,1
2969,15756932,0
2970,15726358,0
2971,15595228,1
2972,15782530,0
2973,15592877,0
2974,15651983,1
2975,15746737,0
2976,15774179,0
2977,15667265,0
2978,15655123,1
2979,15595917,0
2980,15668385,0
2981,15709476,0
2982,15711218,0
2983,15798659,0
2984,15663939,0
2985,15694946,0
2986,15631912,0
2987,15768816,0
2988,15682268,1
2989,15684801,1
2990,15636428,1
2991,15809823,0
2992,15699284,0
2993,15786993,0
2994,15709441,0
2995,15710257,0
2996,15582492,0
2997,15575694,0
2998,15756820,0
2999,15766289,0
3000,15593014,0
3001,15584545,0
3002,15675949,0
3003,15672091,0
3004,15801658,0
3005,15706185,0
3006,15789863,0
3007,15720943,1
3008,15697997,1
3009,15665416,0
3010,15660200,0
3011,15619653,1
3012,15773447,0
3013,15739160,0
3014,15689237,0
3015,15679297,0
3016,15591433,0
3017,15642725,0
3018,15701962,0
3019,15811613,0
3020,15741049,0
3021,15724423,0
3022,15574305,0
3023,15678168,0
3024,15697020,0
3025,15610801,0
3026,15745232,0
3027,15722758,0
3028,15792102,0
3029,15675185,0
3030,15801247,0
3031,15725660,0
3032,15638963,0
3033,15800061,1
3034,15578006,0
3035,15668504,0
3036,15687491,1
3037,15610403,0
3038,15741094,0
3039,15807909,0
3040,15666141,0
3041,15617134,0
3042,15783029,0
3043,15622833,0
3044,15746422,0
3045,15750839,0
3046,15749130,0
3047,15779862,1
3048,15767871,0
3049,15679651,0
3050,15576219,0
3051,15699247,1
3052,15619087,0
3053,15605327,0
3054,15610140,0
3055,15791174,0
3056,15602373,0
3057,15762605,0
3058,15598840,0
3059,15744279,0
3060,15670619,0
3061,15599533,0
3062,15757837,0
3063,15697574,0
3064,15578738,0
3065,15762228,0
3066,15614827,0
3067,15789815,0
3068,15579781,0
3069,15587013,0
3070,15570932,1
3071,15794661,0
3072,15581654,0
3073,15644296,0
3074,15614420,0
3075,15609653,1
3076,15594577,0
3077,15584114,0
3078,15673367,0
3079,15685576,0
3080,15774727,0
3081,15694288,0
3082,15603319,0
3083,15759066,1
3084,15814816,1
3085,15724402,0
3086,15571059,1
3087,15674206,0
3088,15715160,0
3089,15730448,0
3090,15662067,0
3091,15779581,1
3092,15662901,0
3093,15689751,0
3094,15667742,0
3095,15738448,0
3096,15680243,0
3097,15745083,1
3098,15708228,0
3099,15628523,0
3100,15708196,0
3101,15735549,0
3102,15809347,0
3103,15660866,0
3104,15766609,0
3105,15654230,0
3106,15794566,1
3107,15800890,0
3108,15697424,1
3109,15724536,0
3110,15735878,1
3111,15707596,1
3112,15657163,0
3113,15622478,1
3114,15779529,0
3115,15636023,1
3116,15582066,0
3117,15666675,0
3118,15732987,0
3119,15789432,0
3120,15663161,1
3121,15694879,0
3122,15593715,0
3123,15575002,0
3124,15622171,0
3125,15795224,1
3126,15685346,0
3127,15691808,0
3128,15721007,1
3129,15794253,0
3130,15694453,0
3131,15813113,1
3132,15614187,0
3133,15619407,0
3134,15646227,0
3135,15660541,0
3136,15753874,0
3137,15617877,0
3138,15772073,1
3139,15701537,1
3140,15736228,0
3141,15780572,0
3142,15769596,1
3143,15586996,0
3144,15722061,0
3145,15638003,0
3146,15775590,1
3147,15730688,1
3148,15753102,0
3149,15810075,1
3150,15723373,0
3151,15795298,0
3152,15584320,0
3153,15724161,1
3154,15750056,0
3155,15609637,0
3156,15794493,0
3157,15569641,1
3158,15815236,0
3159,15811177,0
3160,15680587,0
3161,15672821,0
3162,15767681,0
3163,15600379,0
3164,15801336,1
3165,15721592,0
3166,15581282,0
3167,15746203,1
3168,15583137,1
3169,15680752,1
3170,15688172,0
3171,15791373,1
3172,15589449,1
3173,15692819,0
3174,15727467,0
3175,15734312,0
3176,15764604,1
3177,15613014,0
3178,15759684,0
3179,15609669,0
3180,15685536,0
3181,15750447,1
3182,15663249,0
3183,15638646,0
3184,15734161,0
3185,15631070,1
3186,15761950,1
3187,15649668,0
3188,15713912,0
3189,15586757,0
3190,15596522,0
3191,15625395,0
3192,15760570,0
3193,15566689,0
3194,15725794,1
3195,15673539,0
3196,15705298,0
3197,15675791,0
3198,15747043,0
3199,15736397,0
3200,15678201,1
3201,15720745,0
3202,15637593,0
3203,15598070,0
3204,15787550,0
3205,15603942,1
3206,15733973,1
3207,15596761,1
3208,15652400,0
3209,15717893,0
3210,15622585,0
3211,15733964,0
3212,15753861,0
3213,15747097,1
3214,15594762,0
3215,15667417,0
3216,15684861,0
